url,FileSize,NumOfOutLink,ContentType
https://www.nytimes.com/2018/07/27/us/politics/russian-hackers-electric-grid-elections-.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,688 KB,137,text/html
https://www.nytimes.com/2013/08/29/world/middleeast/putin-on-syria.html?hp&_r=0,90 KB,108,text/html
https://www.nytimes.com/guides/well/how-to-start-running,272 KB,63,text/html
https://www.nytimes.com/video/world/100000003749550/flirting-with-the-islamic-state.html,247 KB,101,text/html
https://www.nytimes.com/by/clay-risen,108 KB,124,text/html
https://www.nytimes.com/2017/05/17/us/politics/trump-scandal-conservatives-media.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,816 KB,143,text/html
https://www.nytimes.com/video/world/europe/100000004327823/putins-annual-q-and-a-highlights.html,228 KB,113,text/html
https://www.nytimes.com/2018/07/26/world/asia/imran-khan-pakistan-election.html,741 KB,132,text/html
https://www.nytimes.com/interactive/2015/08/25/arts/music/justin-bieber-diplo-skrillex-make-a-hit-song.html,49 KB,37,text/html
https://www.nytimes.com/2018/07/13/us/politics/trump-russia-clinton-emails.html,680 KB,127,text/html
https://www.nytimes.com/2018/06/12/business/dealbook/att-time-warner-ruling-antitrust-case.html,753 KB,127,text/html
https://www.nytimes.com/video/us/100000002913002/major-malfunction-revisiting-challenger.html,265 KB,83,text/html
https://www.nytimes.com/guides/well/beginner-yoga,332 KB,63,text/html
https://www.nytimes.com/video/us/politics/100000004553595/sanders-delegates-revolt-after-roll-call.html,531 KB,112,text/html
https://www.nytimes.com/2017/04/27/business/media/fox-news-sean-hannity-bill-shine.html?mcubz=1,814 KB,129,text/html
https://www.nytimes.com/guides/well/how-to-build-muscle,253 KB,40,text/html
https://www.nytimes.com/video/magazine/100000003243289/the-secret-life-of-passwords.html?playlistId=1194811622351,206 KB,111,text/html
https://www.nytimes.com/2018/08/15/technology/personaltech/stop-targeted-stalker-ads.html,1024 KB,149,text/html
https://www.nytimes.com/es/2018/06/04/pasatiempos-descanso/,57 KB,55,text/html
https://www.nytimes.com/2016/07/27/world/europe/russia-dnc-hack-emails.html,905 KB,147,text/html
https://www.nytimes.com/video/world/100000003749550/flirting-with-the-islamic-state.html?playlistId=100000003115558,247 KB,101,text/html
https://www.nytimes.com/column/state-of-the-art,416 KB,112,text/html
https://www.nytimes.com/2017/05/17/us/seth-rich-dnc-wikileaks.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,658 KB,128,text/html
https://www.nytimes.com/by/larry-rohter,106 KB,120,text/html
https://www.nytimes.com/2018/02/17/sunday-review/russia-isnt-the-only-one-meddling-in-elections-we-do-it-too.html,587 KB,135,text/html
https://www.nytimes.com/video/opinion/100000003720527/transgender-at-war-and-in-love.html?playlistId=100000003115558,296 KB,105,text/html
https://www.nytimes.com/2018/04/22/arts/music/diary-of-a-song-the-middle-zedd-maren-morris-grey.html,653 KB,121,text/html
https://www.nytimes.com/2017/08/22/nyregion/village-voice-to-end-print-publication.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,468 KB,135,text/html
https://www.nytimes.com/2018/08/16/technology/personaltech/create-your-own-emoji-characters-one-way-or-another.html,776 KB,142,text/html
https://www.nytimes.com/video/world/africa/100000003815213/erison-and-the-ebola-soccer-survivors.html?playlistId=100000004704153,536 KB,86,text/html
https://www.nytimes.com/2016/07/28/us/politics/donald-trump-russia-clinton-emails.html,1024 KB,144,text/html
https://www.nytimes.com/2017/11/21/business/media/charlie-rose-fired-cbs.html,737 KB,128,text/html
https://www.nytimes.com/2018/07/23/business/media/tronc-daily-news-layoffs.html,844 KB,135,text/html
https://www.nytimes.com/video/world/middleeast/100000003077656/surviving-isis-massacre-iraq.html,605 KB,92,text/html
https://www.nytimes.com/2018/08/29/technology/personaltech/movie-reviews-big-screen.html,1024 KB,134,text/html
https://www.nytimes.com/newsletters/regilite/button?product=CT&theme=Transparent&landing=true&addSlot=true&app=newsletter&sourceApp=nyt-v5&title=Personal%2BTech,2 KB,8,text/html
https://www.nytimes.com/2016/05/13/sports/russia-doping-sochi-olympics-2014.html,885 KB,131,text/html
https://www.nytimes.com/video/magazine/100000003166834/small-plates.html,215 KB,81,text/html
https://www.nytimes.com/2017/12/05/business/media/60-minutes-book.html,762 KB,133,text/html
https://www.nytimes.com/2018/07/23/nyregion/nyc-daily-news-layoffs-readers.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,745 KB,131,text/html
https://www.nytimes.com/video/us/100000003485198/vaccines-an-unhealthy-skepticism.html?playlistId=100000003115558,260 KB,108,text/html
https://www.nytimes.com/2018/08/22/technology/personaltech/samsung-galaxy-note9-review.html,798 KB,143,text/html
https://www.nytimes.com/video/opinion/100000004683722/the-forger.html?playlistId=1194811622299,155 KB,79,text/html
https://www.nytimes.com/2018/07/27/business/media/les-moonves-cbs-new-yorker.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,619 KB,132,text/html
https://www.nytimes.com/2017/11/02/nyregion/dnainfo-gothamist-shutting-down.html,631 KB,138,text/html
https://www.nytimes.com/2018/02/16/world/europe/prigozhin-russia-indictment-mueller.html,925 KB,141,text/html
https://www.nytimes.com/video/arts/music/100000003125760/the-kronos-string-quartet-as-a-dot-cloud.html?playlistId=1194811622313,561 KB,86,text/html
https://www.nytimes.com/2018/09/12/technology/silicon-valley-ceos-boring.html,1024 KB,146,text/html
https://www.nytimes.com/2018/07/23/business/media/tronc-daily-news-layoffs.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,814 KB,137,text/html
https://www.nytimes.com/2018/09/20/us/maryland-shooting-aberdeen.html,490 KB,131,text/html
https://www.nytimes.com/video/world/africa/100000003815213/erison-and-the-ebola-soccer-survivors.html,536 KB,86,text/html
https://www.nytimes.com/2018/08/17/technology/personaltech/give-your-old-computer-new-life.html,769 KB,140,text/html
https://www.nytimes.com/2018/08/31/business/media/the-village-voice-closes.html,794 KB,129,text/html
https://www.nytimes.com/2018/08/15/us/los-angeles-metro-body-scanners.html,589 KB,133,text/html
https://www.nytimes.com/video/world/asia/100000004108808/the-killing-of-farkhunda.html?playlistId=100000004704153,536 KB,86,text/html
https://www.nytimes.com/2016/07/25/us/politics/debbie-wasserman-schultz-dnc-wikileaks-emails.html,885 KB,147,text/html
https://www.nytimes.com/2018/08/22/technology/personaltech/mac-remote-troubleshooting.html,765 KB,139,text/html
https://www.nytimes.com/2018/09/12/us/nra-tv-thomas-tank-engine.html,455 KB,123,text/html
https://www.nytimes.com/video/opinion/100000004674545/41-miles.html,280 KB,85,text/html
https://www.nytimes.com/2013/08/10/world/europe/kerry-and-hagel-meet-with-their-russian-counterparts.html,85 KB,104,text/html
https://www.nytimes.com/2018/09/19/world/asia/north-south-korea-nuclear-weapons.html,950 KB,145,text/html
https://www.nytimes.com/2018/09/12/smarter-living/five-good-looking-smartwatches-apple-watch-fossil-kate-spade.html,789 KB,133,text/html
https://www.nytimes.com/video/world/africa/100000003161313/fighting-ebola-outbreak-street-by-street.html?playlistId=100000004704153,536 KB,86,text/html
https://www.nytimes.com/column/wealth-matters,230 KB,112,text/html
https://www.nytimes.com/video/magazine/100000003166834/small-plates.html?playlistId=1194820411913,215 KB,81,text/html
https://www.nytimes.com/2018/09/21/us/politics/beto-cruz-debate.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,671 KB,135,text/html
https://www.nytimes.com/2018/09/06/technology/jack-dorsey-sheryl-sandberg-congress-hearings.html,1024 KB,136,text/html
https://www.nytimes.com/2018/09/07/business/roboadvisers-financial-planning-betterment.html,732 KB,142,text/html
https://www.nytimes.com/video/world/asia/100000004108808/the-killing-of-farkhunda.html,536 KB,86,text/html
https://www.nytimes.com/2018/08/20/us/christopher-watts-colorado-wife.html,523 KB,126,text/html
https://www.nytimes.com/2018/05/17/business/media/cbs-shari-redstone-les-moonves.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,705 KB,127,text/html
https://www.nytimes.com/video/arts/music/100000003125760/the-kronos-string-quartet-as-a-dot-cloud.html,561 KB,86,text/html
https://www.nytimes.com/2018/08/31/business/social-security-retirement.html,880 KB,136,text/html
https://www.nytimes.com/2018/09/19/technology/bezos-amazon-rich-concentration.html,1024 KB,143,text/html
https://www.nytimes.com/video/us/100000002913002/major-malfunction-revisiting-challenger.html?playlistId=100000002148738,265 KB,83,text/html
https://www.nytimes.com/2018/09/06/business/media/les-moonves-cbs-exit.html,789 KB,130,text/html
https://www.nytimes.com/2018/08/29/business/red-delicious-apple.html,714 KB,126,text/html
https://www.nytimes.com/video/nyt-emmy-nominations,219 KB,81,text/html
https://www.nytimes.com/2018/08/20/technology/personaltech/going-vertical-for-instagrams-new-video-app.html,758 KB,138,text/html
https://www.nytimes.com/2018/09/01/style/fire-financial-independence-retire-early.html,929 KB,144,text/html
https://www.nytimes.com/2018/09/06/business/media/les-moonves-cbs-exit.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,800 KB,131,text/html
https://www.nytimes.com/video/us/100000003485198/vaccines-an-unhealthy-skepticism.html,260 KB,108,text/html
https://www.nytimes.com/2018/08/16/science/oldest-cheese-ever-egypt-tomb.html,836 KB,130,text/html
https://www.nytimes.com/video/magazine/100000003243289/the-secret-life-of-passwords.html,206 KB,111,text/html
https://www.nytimes.com/2018/09/12/technology/apple-event-live-iphone-watch-ios12.html,818 KB,136,text/html
https://www.nytimes.com/2018/09/14/your-money/your-future-should-be-bigger-than-your-past-heres-how-to-do-it.html,821 KB,131,text/html
https://www.nytimes.com/2018/08/02/business/media/les-moonves-cbs-call.html,776 KB,127,text/html
https://www.nytimes.com/video/opinion/100000004683722/the-forger.html,155 KB,79,text/html
https://www.nytimes.com/2018/08/14/us/matt-bevin-drowning-victims-pension-reform.html,474 KB,127,text/html
https://www.nytimes.com/2018/09/19/your-money/john-hancock-vitality-life-insurance.html,749 KB,132,text/html
https://www.nytimes.com/video/opinion/100000003720527/transgender-at-war-and-in-love.html,296 KB,105,text/html
https://www.nytimes.com/2018/07/30/business/media/moonves-cbs-board-investigation.html,708 KB,129,text/html
https://www.nytimes.com/2018/08/08/business/media/family-fire-gun-safety.html,717 KB,127,text/html
https://www.nytimes.com/2018/08/22/technology/personaltech/gender-representation-reporting-instagram.html,1024 KB,147,text/html
https://www.nytimes.com/video/world/africa/100000003161313/fighting-ebola-outbreak-street-by-street.html,536 KB,86,text/html
https://www.nytimes.com/2018/08/31/business/new-medicare-cards.html,833 KB,135,text/html
https://www.nytimes.com/2018/09/24/business/dealbook/siriusxm-pandora.html,709 KB,132,text/html
https://www.nytimes.com/video/arts/music/100000003872410/bieber-diplo-and-skrillex-make-a-hit.html,234 KB,94,text/html
https://www.nytimes.com/2018/08/27/business/what-is-esports-gaming.html,969 KB,129,text/html
https://www.nytimes.com/by/carl-richards,112 KB,125,text/html
https://www.nytimes.com/2017/09/18/us/politics/mueller-russia-investigation.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,934 KB,145,text/html
https://www.nytimes.com/2018/08/06/business/media/joanna-coles-troy-young-hearst.html,559 KB,135,text/html
https://www.nytimes.com/video/world/middleeast/100000003077656/surviving-isis-massacre-iraq.html?playlistId=100000003065276,605 KB,92,text/html
https://www.nytimes.com/2018/08/22/us/politics/trump-cohen-manafort-guide.html,656 KB,154,text/html
https://www.nytimes.com/2018/02/23/us/politics/mueller-investigation-charges.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,622 KB,139,text/html
https://www.nytimes.com/2018/09/21/business/dealbook/sky-auction-comcast-disney-fox.html,616 KB,128,text/html
https://www.nytimes.com/2018/09/28/your-money/frozen-credit-files-tips-unfreezing.html,722 KB,131,text/html
https://www.nytimes.com/2018/09/21/us/rite-aid-shooting-victims.html,585 KB,125,text/html
https://www.nytimes.com/interactive/2018/07/13/us/politics/how-russia-hacked-the-2016-presidential-election.html,82 KB,28,text/html
https://www.nytimes.com/2018/08/09/business/dealbook/sinclair-tribune-media.html,719 KB,138,text/html
https://www.nytimes.com/2018/07/12/us/politics/fbi-agent-house-republicans.html,823 KB,137,text/html
https://www.nytimes.com/2018/09/14/your-money/investment-private-equity-venture-capital.html,652 KB,133,text/html
https://www.nytimes.com/2017/12/18/us/alex-kozinski-retires.html,510 KB,125,text/html
https://www.nytimes.com/2018/09/17/business/media/time-sale-fortune-sports-illustrated.html,776 KB,132,text/html
https://www.nytimes.com/2018/08/01/sports/black-people-pools-racism.html,1024 KB,156,text/html
https://www.nytimes.com/aponline/2018/09/19/us/ap-us-supreme-court-kavanaugh-65-women.html,311 KB,106,text/html
https://www.nytimes.com/2018/07/12/us/politics/fbi-agent-house-republicans.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,823 KB,138,text/html
https://www.nytimes.com/2018/09/07/your-money/online-wills.html,767 KB,134,text/html
https://www.nytimes.com/2018/07/29/business/cbs-les-moonves.html,480 KB,125,text/html
https://www.nytimes.com/2018/09/12/world/humanity-stress-sadness-pain.html,868 KB,130,text/html
https://www.nytimes.com/2018/09/19/opinion/ford-allegations-brett-kavanaugh.html?action=click&module=RelatedLinks&pgtype=Article,814 KB,143,text/html
https://www.nytimes.com/2018/09/07/your-money/fafsa-app.html,931 KB,136,text/html
https://www.nytimes.com/2018/06/22/health/chinese-men-smoking.html,772 KB,140,text/html
https://www.nytimes.com/2018/07/27/business/media/les-moonves-cbs-new-yorker.html,619 KB,131,text/html
https://www.nytimes.com/video/arts/music/100000005469604/ed-sheeran-shape-of-you.html?action=click&module=RelatedLinks&pgtype=Article,340 KB,68,text/html
https://www.nytimes.com/2018/09/20/opinion/kavanaugh-blasey-allegation-disqualify.html?action=click&module=RelatedLinks&pgtype=Article,410 KB,121,text/html
https://www.nytimes.com/2018/09/21/your-money/alternative-payday-loans-high-interest-us-bank.html,734 KB,133,text/html
https://www.nytimes.com/interactive/2015/08/25/arts/music/justin-bieber-diplo-skrillex-make-a-hit-song.html?action=click&module=RelatedLinks&pgtype=Article,49 KB,37,text/html
https://www.nytimes.com/2018/05/24/health/ebola-vaccine-congo.html,917 KB,137,text/html
https://www.nytimes.com/video/us/politics/100000006077274/ron-desantis-florida-governor.html,451 KB,84,text/html
https://www.nytimes.com/2017/11/29/business/media/matt-lauer-sexual-misconduct.html,995 KB,142,text/html
https://www.nytimes.com/2013/05/24/nyregion/bloomberg-allows-one-last-peek-at-his-tax-returns.html,73 KB,100,text/html
https://www.nytimes.com/2018/09/11/style/what-is-fire-financial-independence-retire-early.html,935 KB,132,text/html
https://www.nytimes.com/2018/08/08/nyregion/chris-collins-insider-trading.html,735 KB,137,text/html
https://www.nytimes.com/2018/09/17/us/politics/bloomberg-president-2020-democrat.html?rref=collection%2Ftimestopic%2FBloomberg%2C%20Michael%20R.&action=click&contentCollection=timestopics&region=stream&module=stream_unit&version=latest&contentPlacement=2&pgtype=collection,689 KB,137,text/html
https://www.nytimes.com/2018/08/31/your-money/college-tours-private-jet.html,756 KB,129,text/html
https://www.nytimes.com/2016/12/15/technology/facebook-fake-news.html?_r=0,514 KB,134,text/html
https://www.nytimes.com/2018/09/05/opinion/trump-white-house-anonymous-resistance.html?action=click&module=Opinion&pgtype=Homepage,527 KB,138,text/html
https://www.nytimes.com/2013/12/29/opinion/sunday/12-years-of-mayor-bloomberg.html,88 KB,105,text/html
https://www.nytimes.com/2018/07/13/health/smallpox-drug-fda-bioterrorism.html,828 KB,128,text/html
